"","stop_id","intersection","GEOID","coords.x1","coords.x2","optional"
"1756",4924,65,"53033023300",-122.131782246084,47.592566213243,TRUE
"1757",4925,455,"53033023403",-122.132061436786,47.5889728067083,TRUE
"1758",4926,460,"53033030313",-122.311967170674,47.3104002103845,TRUE
"1759",4927,459,"53033030314",-122.313590766073,47.3113581396002,TRUE
"1760",4928,459,"53033030314",-122.313589186353,47.3098769437399,TRUE
"1761",4929,459,"53033030314",-122.313598063971,47.3054871958389,TRUE
"1762",4930,459,"53033030314",-122.313597717023,47.3024817196347,TRUE
"1763",4931,460,"53033030313",-122.313600362691,47.3004372674912,TRUE
"1764",4932,460,"53033030313",-122.314051783822,47.2965890281224,TRUE
"1765",4933,301,"53033030304",-122.322130626919,47.2897048008992,TRUE
